representative_index	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error	result_source
1049	1112233124344234	1211312432323444	13947	fallback_proved_zero	0	no		0	4	0.479		All_Pairings_0727.tsv
1049	1112233124344234	1211314222333444	13963	fallback_proved_zero	0	no		0	4	2.149		All_Pairings_0727.tsv
1049	1112233124344234	1231112422333444	20719	fallback_proved_zero	0	no		0	4	0.895		All_Pairings_0727.tsv
1049	1112233124344234	1231112432323444	20745	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.908		All_Pairings_0727.tsv
1049	1112233124344234	1231114222333444	20761	fallback_evaluated_by_x_component_coloring	0	no		2	8	15.010		All_Pairings_0727.tsv
1049	1112233124344234	1231211422333444	21907	fallback_proved_zero	0	no		0	4	0.634		All_Pairings_0727.tsv
1049	1112233124344234	1231211432323444	21933	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.307		All_Pairings_0727.tsv
1049	1112233124344234	1231212431323444	22135	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.111		All_Pairings_0727.tsv
1049	1112233124344234	1231214321323444	22505	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.111		All_Pairings_0727.tsv
1049	1112233124344234	1231411222333444	23101	fallback_evaluated_by_x_component_coloring	0	no		1	7	6.884		All_Pairings_0727.tsv
1049	1112233124344234	1231412321323444	23267	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.029		All_Pairings_0727.tsv
1049	1112233124344234	1231421321323444	23435	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.029		All_Pairings_0727.tsv
1050	1112233124423434	1122113322443344	6564	fallback_evaluated_by_x_component_coloring	0	no		4	12	55.080		All_Pairings_0727.tsv
1050	1112233124423434	1122113432243344	6637	fallback_evaluated_by_x_component_coloring	0	no		5	8	26.170		All_Pairings_0727.tsv
1050	1112233124423434	1211213322443344	12636	fallback_evaluated_by_x_component_coloring	0	no		2	12	40.427		All_Pairings_0727.tsv
1050	1112233124423434	1211213432243344	12709	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.929		All_Pairings_0727.tsv
1050	1112233124423434	1211312422343344	13924	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	10.498		All_Pairings_0727.tsv
1050	1112233124423434	1211312432243344	13945	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.756		All_Pairings_0727.tsv
1050	1112233124423434	1211314222343344	13966	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.696		All_Pairings_0727.tsv
1050	1112233124423434	1231112422343344	20722	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.103		All_Pairings_0727.tsv
1050	1112233124423434	1231112432243344	20743	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.497		All_Pairings_0727.tsv
1050	1112233124423434	1231114222343344	20764	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.983		All_Pairings_0727.tsv
1050	1112233124423434	1231211322443344	21858	fallback_evaluated_by_x_component_coloring	0	no		2	8	10.315		All_Pairings_0727.tsv
1050	1112233124423434	1231211422343344	21910	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.011		All_Pairings_0727.tsv
1050	1112233124423434	1231211432243344	21931	fallback_evaluated_by_x_component_coloring	0	no		3	10	21.535		All_Pairings_0727.tsv
1050	1112233124423434	1231212431243344	22133	fallback_evaluated_by_x_component_coloring	-1	no		1	4	0.107		All_Pairings_0727.tsv
1050	1112233124423434	1231213421243344	22335	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.174		All_Pairings_0727.tsv
1050	1112233124423434	1231214321243344	22503	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.731		All_Pairings_0727.tsv
1050	1112233124423434	1231411222343344	23104	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.369		All_Pairings_0727.tsv
1050	1112233124423434	1231412321243344	23265	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.163		All_Pairings_0727.tsv
1051	1112233142342344	1121223413324434	4403	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.917		All_Pairings_0727.tsv
1051	1112233142342344	1122113324324434	6583	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	14	13.587		All_Pairings_0727.tsv
1051	1112233142342344	1122113423324434	6625	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.735		All_Pairings_0727.tsv
1051	1112233142342344	1211213324324434	12655	fallback_evaluated_by_x_component_coloring	0	no		3	6	7.104		All_Pairings_0727.tsv
1051	1112233142342344	1211213423324434	12697	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.870		All_Pairings_0727.tsv
1051	1112233142342344	1211312224334434	13806	fallback_evaluated_by_x_component_coloring	0	no		5	8	32.944		All_Pairings_0727.tsv
1051	1112233142342344	1211312324324434	13891	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.482		All_Pairings_0727.tsv
1051	1112233142342344	1211312423324434	13933	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	1.800		All_Pairings_0727.tsv
1051	1112233142342344	1211314223324434	13975	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.247		All_Pairings_0727.tsv
1051	1112233142342344	1231112224334434	20604	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.012		All_Pairings_0727.tsv
1051	1112233142342344	1231112423324434	20731	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.276		All_Pairings_0727.tsv
1051	1112233142342344	1231114223324434	20773	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.640		All_Pairings_0727.tsv
1051	1112233142342344	1231212314324434	22045	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.152		All_Pairings_0727.tsv
1051	1112233142342344	1231212413324434	22121	fallback_evaluated_by_x_component_coloring	1	no		2	7	6.563		All_Pairings_0727.tsv
1051	1112233142342344	1231213214324434	22247	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.811		All_Pairings_0727.tsv
1051	1112233142342344	1231214213324434	22435	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.589		All_Pairings_0727.tsv
1051	1112233142342344	1231412213324434	23197	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.775		All_Pairings_0727.tsv
1052	1112233142342434	1122113324423344	6587	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	25	63.122		All_Pairings_0727.tsv
1052	1112233142342434	1122113434223344	6650	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.032		All_Pairings_0727.tsv
1052	1112233142342434	1211213324423344	12659	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	15	8.508		All_Pairings_0727.tsv
1052	1112233142342434	1211213434223344	12722	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.929		All_Pairings_0727.tsv
1052	1112233142342434	1211312324423344	13895	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	1	9	0.273		All_Pairings_0727.tsv
1052	1112233142342434	1211312423324344	13932	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	1.730		All_Pairings_0727.tsv
1052	1112233142342434	1211314223324344	13974	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.230		All_Pairings_0727.tsv
1052	1112233142342434	1231112423324344	20730	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.364		All_Pairings_0727.tsv
1052	1112233142342434	1231114223324344	20772	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.452		All_Pairings_0727.tsv
1052	1112233142342434	1231212413324344	22120	fallback_evaluated_by_x_component_coloring	1	no		2	5	4.060		All_Pairings_0727.tsv
1052	1112233142342434	1231213414223344	22327	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.756		All_Pairings_0727.tsv
1052	1112233142342434	1231214213324344	22434	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.392		All_Pairings_0727.tsv
1052	1112233142342434	1231214314223344	22495	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	7	0.353		All_Pairings_0727.tsv
1052	1112233142342434	1231412213324344	23196	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.563		All_Pairings_0727.tsv
1052	1112233142342434	1231412314223344	23257	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.186		All_Pairings_0727.tsv
1053	1112233142344234	1211312224333444	13804	fallback_proved_zero	0	no		0	4	5.931		All_Pairings_0727.tsv
1053	1112233142344234	1211312423323444	13931	fallback_proved_zero	0	no		0	4	0.184		All_Pairings_0727.tsv
1053	1112233142344234	1211314223323444	13973	fallback_proved_zero	0	no		0	4	0.544		All_Pairings_0727.tsv
1053	1112233142344234	1231112224333444	20602	fallback_proved_zero	0	no		0	4	4.023		All_Pairings_0727.tsv
1053	1112233142344234	1231112423323444	20729	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.103		All_Pairings_0727.tsv
1053	1112233142344234	1231114223323444	20771	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.982		All_Pairings_0727.tsv
1053	1112233142344234	1231212413323444	22119	fallback_evaluated_by_x_component_coloring	1	no		1	5	1.857		All_Pairings_0727.tsv
1053	1112233142344234	1231214213323444	22433	fallback_evaluated_by_x_component_coloring	0	no		1	5	0.871		All_Pairings_0727.tsv
1053	1112233142344234	1231412213323444	23195	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.644		All_Pairings_0727.tsv
1054	1112233234124344	1121221333442434	4192	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	14	13.418		All_Pairings_0727.tsv
1054	1112233234124344	1121223331442434	4344	fallback_evaluated_by_x_component_coloring	0	no		4	7	19.006		All_Pairings_0727.tsv
1054	1112233234124344	1121223431432434	4426	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.870		All_Pairings_0727.tsv
1054	1112233234124344	1122112333442434	6448	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	2.952		All_Pairings_0727.tsv
1054	1112233234124344	1122113322443434	6565	fallback_evaluated_by_x_component_coloring	0	no		4	9	27.827		All_Pairings_0727.tsv
1054	1112233234124344	1122113432432434	6648	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.234		All_Pairings_0727.tsv
1054	1112233234124344	1211212333442434	12520	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.962		All_Pairings_0727.tsv
1054	1112233234124344	1211213322443434	12637	fallback_evaluated_by_x_component_coloring	0	no		2	9	19.498		All_Pairings_0727.tsv
1054	1112233234124344	1211213432432434	12720	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.149		All_Pairings_0727.tsv
1054	1112233234124344	1211223431432434	13006	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.187		All_Pairings_0727.tsv
1054	1112233234124344	1211312322443434	13873	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.884		All_Pairings_0727.tsv
1054	1112233234124344	1211312432432434	13956	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.084		All_Pairings_0727.tsv
1054	1112233234124344	1231112322443434	20671	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.259		All_Pairings_0727.tsv
1054	1112233234124344	1231112432432434	20754	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.391		All_Pairings_0727.tsv
1054	1112233234124344	1231211322443434	21859	fallback_evaluated_by_x_component_coloring	0	no		1	7	6.057		All_Pairings_0727.tsv
1054	1112233234124344	1231211432432434	21942	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	1.873		All_Pairings_0727.tsv
1054	1112233234124344	1231212331442434	22062	fallback_evaluated_by_x_component_coloring	-1	no		1	4	0.142		All_Pairings_0727.tsv
1054	1112233234124344	1231212431432434	22144	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.343		All_Pairings_0727.tsv
1054	1112233234124344	1231213421432434	22346	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.659		All_Pairings_0727.tsv
1054	1112233234124344	1231214321432434	22514	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.844		All_Pairings_0727.tsv
1054	1112233234124344	1231412321432434	23276	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.388		All_Pairings_0727.tsv
1055	1112233234142344	1121221333424434	4190	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	15	18.978		All_Pairings_0727.tsv
1055	1112233234142344	1121223331424434	4342	fallback_evaluated_by_x_component_coloring	0	no		4	6	13.777		All_Pairings_0727.tsv
1055	1112233234142344	1121223431324434	4419	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.597		All_Pairings_0727.tsv
1055	1112233234142344	1122112333424434	6446	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.682		All_Pairings_0727.tsv
1055	1112233234142344	1122113322434434	6563	fallback_evaluated_by_x_component_coloring	0	no		4	9	32.409		All_Pairings_0727.tsv
1055	1112233234142344	1122113432324434	6641	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.228		All_Pairings_0727.tsv
1055	1112233234142344	1211212333424434	12518	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.262		All_Pairings_0727.tsv
1055	1112233234142344	1211213322434434	12635	fallback_evaluated_by_x_component_coloring	0	no		3	7	10.596		All_Pairings_0727.tsv
1055	1112233234142344	1211213432324434	12713	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.331		All_Pairings_0727.tsv
1055	1112233234142344	1211223431324434	12999	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.414		All_Pairings_0727.tsv
1055	1112233234142344	1211312322434434	13871	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.447		All_Pairings_0727.tsv
1055	1112233234142344	1211312422334434	13923	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	13	10.111		All_Pairings_0727.tsv
1055	1112233234142344	1211312432324434	13949	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.678		All_Pairings_0727.tsv
1055	1112233234142344	1211314222334434	13965	fallback_evaluated_by_x_component_coloring	0	no		1	7	5.353		All_Pairings_0727.tsv
1055	1112233234142344	1231112322434434	20669	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.560		All_Pairings_0727.tsv
1055	1112233234142344	1231112422334434	20721	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.792		All_Pairings_0727.tsv
1055	1112233234142344	1231112432324434	20747	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.285		All_Pairings_0727.tsv
1055	1112233234142344	1231114222334434	20763	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.424		All_Pairings_0727.tsv
1055	1112233234142344	1231211322434434	21857	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.760		All_Pairings_0727.tsv
1055	1112233234142344	1231211422334434	21909	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.280		All_Pairings_0727.tsv
1055	1112233234142344	1231211432324434	21935	fallback_evaluated_by_x_component_coloring	0	no		2	7	6.715		All_Pairings_0727.tsv
1055	1112233234142344	1231212331424434	22060	fallback_evaluated_by_x_component_coloring	1	no		1	4	0.132		All_Pairings_0727.tsv
1055	1112233234142344	1231212431324434	22137	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.194		All_Pairings_0727.tsv
1055	1112233234142344	1231213421324434	22339	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.205		All_Pairings_0727.tsv
1055	1112233234142344	1231214321324434	22507	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.433		All_Pairings_0727.tsv
1055	1112233234142344	1231411222334434	23103	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.978		All_Pairings_0727.tsv
1055	1112233234142344	1231412321324434	23269	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.778		All_Pairings_0727.tsv
1056	1112233234412344	1121221333244434	4187	fallback_evaluated_by_x_component_coloring	0	no		4	9	29.057		All_Pairings_0727.tsv
1056	1112233234412344	1121223331244434	4339	fallback_evaluated_by_x_component_coloring	0	no		2	7	11.087		All_Pairings_0727.tsv
1056	1112233234412344	1122112333244434	6443	fallback_evaluated_by_x_component_coloring	0	no		2	8	17.533		All_Pairings_0727.tsv
1056	1112233234412344	1122113322344434	6560	fallback_evaluated_by_x_component_coloring	0	no		2	8	13.909		All_Pairings_0727.tsv
1056	1112233234412344	1211212333244434	12515	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.098		All_Pairings_0727.tsv
1056	1112233234412344	1211213322344434	12632	fallback_evaluated_by_x_component_coloring	0	no		1	8	6.954		All_Pairings_0727.tsv
1056	1112233234412344	1211312322344434	13868	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.192		All_Pairings_0727.tsv
1056	1112233234412344	1231112322344434	20666	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.098		All_Pairings_0727.tsv
1056	1112233234412344	1231211322344434	21854	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.032		All_Pairings_0727.tsv
1056	1112233234412344	1231212331244434	22057	fallback_evaluated_by_x_component_coloring	-1	no		1	4	0.100		All_Pairings_0727.tsv
1057	1112233412234344	1121223133442434	4262	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	21	57.661		All_Pairings_0727.tsv
1057	1112233412234344	1121223143432434	4299	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.380		All_Pairings_0727.tsv
1057	1112233412234344	1122113233442434	6518	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	9.360		All_Pairings_0727.tsv
1057	1112233412234344	1122113243432434	6555	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.317		All_Pairings_0727.tsv
1057	1112233412234344	1122113342432434	6606	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	13	11.986		All_Pairings_0727.tsv
1057	1112233412234344	1211213233442434	12590	fallback_evaluated_by_x_component_coloring	0	no		3	4	4.298		All_Pairings_0727.tsv
1057	1112233412234344	1211213243432434	12627	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.201		All_Pairings_0727.tsv
1057	1112233412234344	1211213342432434	12678	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.287		All_Pairings_0727.tsv
1057	1112233412234344	1211314232432434	13998	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.284		All_Pairings_0727.tsv
1057	1112233412234344	1231112232443434	20615	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.033		All_Pairings_0727.tsv
1057	1112233412234344	1231112233442434	20624	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.032		All_Pairings_0727.tsv
1057	1112233412234344	1231112242333444	20642	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	13	11.274		All_Pairings_0727.tsv
1057	1112233412234344	1231112243432434	20661	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.010		All_Pairings_0727.tsv
1057	1112233412234344	1231114232432434	20796	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.268		All_Pairings_0727.tsv
1057	1112233412234344	1231212132443434	21971	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.177		All_Pairings_0727.tsv
1057	1112233412234344	1231212133442434	21980	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.601		All_Pairings_0727.tsv
1057	1112233412234344	1231212142333444	21998	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.471		All_Pairings_0727.tsv
1057	1112233412234344	1231212143432434	22017	fallback_evaluated_by_x_component_coloring	1	yes	WARNING: 3-strand relation used	4	11	5.233		All_Pairings_0727.tsv
1057	1112233412234344	1231213122443434	22173	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.816		All_Pairings_0727.tsv
1057	1112233412234344	1231213142432434	22214	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.103		All_Pairings_0727.tsv
1057	1112233412234344	1231214122333444	22381	fallback_evaluated_by_x_component_coloring	0	no		1	6	4.297		All_Pairings_0727.tsv
1057	1112233412234344	1231214132432434	22416	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	7	0.334		All_Pairings_0727.tsv
1057	1112233412234344	1231412122333444	23143	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.837		All_Pairings_0727.tsv
1057	1112233412234344	1231412132432434	23178	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.167		All_Pairings_0727.tsv
1057	1112233412234344	1231421122333444	23311	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.040		All_Pairings_0727.tsv
1058	1112233412234434	1122113342432344	6605	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	13	11.143		All_Pairings_0727.tsv
1058	1112233412234434	1211213342432344	12677	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.222		All_Pairings_0727.tsv
1058	1112233412234434	1211314232432344	13997	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.135		All_Pairings_0727.tsv
1058	1112233412234434	1231112242333444	20642	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	10	5.703		All_Pairings_0727.tsv
1058	1112233412234434	1231112243432344	20660	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.376		All_Pairings_0727.tsv
1058	1112233412234434	1231114232432344	20795	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.764		All_Pairings_0727.tsv
1058	1112233412234434	1231212142333444	21998	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.141		All_Pairings_0727.tsv
1058	1112233412234434	1231212143432344	22016	fallback_evaluated_by_x_component_coloring	1	yes	WARNING: 3-strand relation used	2	7	0.053		All_Pairings_0727.tsv
1058	1112233412234434	1231213142432344	22213	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.585		All_Pairings_0727.tsv
1058	1112233412234434	1231214122333444	22381	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.193		All_Pairings_0727.tsv
1058	1112233412234434	1231214132432344	22415	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	7	0.373		All_Pairings_0727.tsv
1058	1112233412234434	1231412122333444	23143	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.623		All_Pairings_0727.tsv
1058	1112233412234434	1231412132432344	23177	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.129		All_Pairings_0727.tsv
1058	1112233412234434	1231421122333444	23311	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.269		All_Pairings_0727.tsv
1059	1112233412243434	1122113342423344	6603	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	22	43.157		All_Pairings_0727.tsv
1059	1112233412243434	1122113344223344	6608	fallback_evaluated_by_x_component_coloring	0	no		2	7	12.001		All_Pairings_0727.tsv
1059	1112233412243434	1211213342423344	12675	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	12	0.948		All_Pairings_0727.tsv
1059	1112233412243434	1211213344223344	12680	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.501		All_Pairings_0727.tsv
1059	1112233412243434	1211314232324344	13990	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.440		All_Pairings_0727.tsv
1059	1112233412243434	1211314232423344	13995	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.134		All_Pairings_0727.tsv
1059	1112233412243434	1231112242334344	20643	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	9	3.325		All_Pairings_0727.tsv
1059	1112233412243434	1231112243324344	20653	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.528		All_Pairings_0727.tsv
1059	1112233412243434	1231112243423344	20658	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.842		All_Pairings_0727.tsv
1059	1112233412243434	1231114232324344	20788	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.302		All_Pairings_0727.tsv
1059	1112233412243434	1231114232423344	20793	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.199		All_Pairings_0727.tsv
1059	1112233412243434	1231212132443344	21970	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.359		All_Pairings_0727.tsv
1059	1112233412243434	1231212142334344	21999	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.380		All_Pairings_0727.tsv
1059	1112233412243434	1231212143324344	22009	fallback_evaluated_by_x_component_coloring	0	no		4	6	12.257		All_Pairings_0727.tsv
1059	1112233412243434	1231212143423344	22014	fallback_evaluated_by_x_component_coloring	-1	yes	WARNING: 3-strand relation used	2	7	0.056		All_Pairings_0727.tsv
1059	1112233412243434	1231213122443344	22172	fallback_evaluated_by_x_component_coloring	0	no		2	6	7.792		All_Pairings_0727.tsv
1059	1112233412243434	1231213142423344	22211	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.238		All_Pairings_0727.tsv
1059	1112233412243434	1231213144223344	22216	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.015		All_Pairings_0727.tsv
1059	1112233412243434	1231213241423344	22287	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.685		All_Pairings_0727.tsv
1059	1112233412243434	1231214122334344	22382	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.439		All_Pairings_0727.tsv
1059	1112233412243434	1231214132324344	22408	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.408		All_Pairings_0727.tsv
1059	1112233412243434	1231214132423344	22413	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	5	14	11.152		All_Pairings_0727.tsv
1059	1112233412243434	1231214231324344	22450	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.377		All_Pairings_0727.tsv
1059	1112233412243434	1231214231423344	22455	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.152		All_Pairings_0727.tsv
1059	1112233412243434	1231214341223344	22535	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.076		All_Pairings_0727.tsv
1059	1112233412243434	1231412122334344	23144	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.796		All_Pairings_0727.tsv
1059	1112233412243434	1231412132324344	23170	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.167		All_Pairings_0727.tsv
1059	1112233412243434	1231412132423344	23175	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.048		All_Pairings_0727.tsv
1059	1112233412243434	1231412231324344	23212	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.514		All_Pairings_0727.tsv
1059	1112233412243434	1231412231423344	23217	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.238		All_Pairings_0727.tsv
1059	1112233412243434	1231421122334344	23312	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.202		All_Pairings_0727.tsv
1059	1112233412243434	1231421132324344	23338	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.642		All_Pairings_0727.tsv
1059	1112233412243434	1231423121324344	23506	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.028		All_Pairings_0727.tsv
1059	1112233412243434	1231423121423344	23511	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.643		All_Pairings_0727.tsv
1059	1112233412243434	1231423141223344	23535	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.225		All_Pairings_0727.tsv
1060	1112233412324344	1121223133244434	4257	fallback_evaluated_by_x_component_coloring	0	no		8	8	83.312		All_Pairings_0727.tsv
1060	1112233412324344	1121223143342434	4294	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	12	9.123		All_Pairings_0727.tsv
1060	1112233412324344	1121223343142434	4376	fallback_evaluated_by_x_component_coloring	0	no		4	4	10.771		All_Pairings_0727.tsv
1060	1112233412324344	1121223344132434	4385	fallback_evaluated_by_x_component_coloring	0	no		2	4	4.134		All_Pairings_0727.tsv
