w_idx	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error
92	1111223223443344	1234111232234434	23586	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.085	
95	1111223224334344	1123211342432434	10350	fallback_evaluated_by_x_component_coloring	0	no		4	8	29.017	
158	1111223322344434	1123243124312344	11519	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.060	
157	1111223322344344	1213211344223434	18933	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.913	
181	1111223324324434	1231121432342344	20958	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.283	
269	1111232232344344	1123213414223434	10778	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.411	
273	1111232232434434	1234112213243344	23655	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.233	
289	1111232234243344	1213112432324434	17777	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.591	
312	1111232243323444	1123213412344234	10771	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.058	
308	1111232243234344	1123213412432434	10775	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.305	
325	1111232322344344	1212113324324434	15163	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	10	4.668	
329	1111232322434434	1234112234132344	23696	fallback_evaluated_by_x_component_coloring	-1	no		1	2	0.011	
551	1112123223433444	1122311344234234	7848	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.633	
735	1112132232434434	1231423412132344	23556	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.010	
11	1111222234334344	1231121432233444	20950	fallback_evaluated_by_x_component_coloring	0	no		3	8	26.008	
53	1111222334323444	1123124321344234	9982	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.380	
105	1111223232434434	1231121423342344	20942	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.705	
158	1111223322344434	1213122344312344	18157	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.235	
92	1111223223443344	1213122433124434	18200	fallback_evaluated_by_x_component_coloring	0	no		10	6	97.822	
157	1111223322344344	1123211344223434	10353	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.107	
273	1111232232434434	1213214213342344	19466	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.480	
289	1111232234243344	1123212331442434	10512	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.713	
305	1111232242343344	1123213414223434	10778	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.451	
325	1111232322344344	1213112234324434	17663	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.949	
416	1111232434223344	1123213142432434	10664	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.188	
735	1112132232434434	1231212413342344	22122	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	10	1.014	
11	1111222234334344	1211123322344434	12170	fallback_evaluated_by_x_component_coloring	0	no		3	8	25.357	
13	1111222234343344	1231112432324434	20747	fallback_evaluated_by_x_component_coloring	0	no		4	4	5.751	
10	1111222234333444	1211132322344434	12338	fallback_evaluated_by_x_component_coloring	0	no		6	6	63.905	
43	1111222333424344	1211123323244434	12179	fallback_evaluated_by_x_component_coloring	0	no		8	6	55.671	
92	1111223223443344	1213211243342434	18874	fallback_evaluated_by_x_component_coloring	0	no		3	7	13.287	
110	1111223233244344	1231121423323444	20939	fallback_evaluated_by_x_component_coloring	0	no		4	7	34.435	
158	1111223322344434	1234111234223344	23600	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.083	
157	1111223322344344	1231121243323444	20862	fallback_evaluated_by_x_component_coloring	1	no		3	8	23.312	
181	1111223324324434	1231121342432344	20921	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.437	
273	1111232232434434	1234112213342344	23660	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	6	0.035	
277	1111232233243444	1123213414223344	10777	fallback_evaluated_by_x_component_coloring	0	no		3	6	10.958	
289	1111232234243344	1213212331442434	19092	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.920	
307	1111232243233444	1123213442314234	10829	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.468	
333	1111232323243444	1123213142434234	10665	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.864	
325	1111232322344344	1212113234324434	15107	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.460	
735	1112132232434434	1231212434132344	22158	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.028	
9	1111222233443434	1231112432234344	20741	fallback_evaluated_by_x_component_coloring	0	no		4	4	5.159	
11	1111222234334344	1231112432233444	20740	fallback_evaluated_by_x_component_coloring	0	no		5	9	52.088	
31	1111222332344344	1231112243323444	20652	fallback_evaluated_by_x_component_coloring	0	no		3	9	42.255	
75	1111222343324344	1231124321342434	21531	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.059	
88	1111223223344434	1213211342432344	18929	fallback_evaluated_by_x_component_coloring	0	no		3	5	5.185	
92	1111223223443344	1123211243342434	10294	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.095	
111	1111223233244434	1123231412432344	11158	fallback_evaluated_by_x_component_coloring	0	no		3	4	4.907	
158	1111223322344434	1231122344312344	21127	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.083	
110	1111223233244344	1231121432323444	20955	fallback_evaluated_by_x_component_coloring	0	no		4	8	26.988	
157	1111223322344344	1231121423323444	20939	fallback_evaluated_by_x_component_coloring	0	no		2	7	13.590	
273	1111232232434434	1213114223342344	17804	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.559	
289	1111232234243344	1213112422334434	17751	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	7	0.404	
286	1111232234233444	1213112432324344	17776	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.558	
325	1111232322344344	1213214234312434	19506	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.848	
328	1111232322434344	1123213144232434	10669	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.193	
379	1111232422333444	1123213124434234	10649	fallback_evaluated_by_x_component_coloring	0	no		4	4	6.628	
380	1111232422334344	1123213144232434	10669	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.917	
551	1112123223433444	1231211243234344	21836	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.883	
735	1112132232434434	1231412314232344	23259	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.027	
36	1111222332443344	1231114232234434	20784	fallback_evaluated_by_x_component_coloring	0	no		4	4	7.408	
92	1111223223443344	1231141232233444	21592	fallback_evaluated_by_x_component_coloring	0	no		5	5	19.626	
16	1111222323343444	1231112243324344	20653	fallback_evaluated_by_x_component_coloring	-1	no		4	9	158.695	
158	1111223322344434	1234121123323444	23783	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.179	
157	1111223322344344	1231141223323444	21581	fallback_evaluated_by_x_component_coloring	0	no		5	5	24.386	
273	1111232232434434	1213112434232344	17788	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.140	
286	1111232234233444	1123213442314234	10829	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.419	
289	1111232234243344	1212112333442434	15028	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.313	
325	1111232322344344	1123214234312434	10926	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.027	
465	1112122233344344	1231211423323444	21917	fallback_evaluated_by_x_component_coloring	0	no		2	6	15.939	
735	1112132232434434	1231412324132344	23290	fallback_evaluated_by_x_component_coloring	1	no		1	3	0.040	
17	1111222323344344	1231124321323444	21527	fallback_evaluated_by_x_component_coloring	0	no		2	4	14.216	
32	1111222332344434	1231124123323444	21413	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.552	
88	1111223223344434	1123231142432344	11047	fallback_evaluated_by_x_component_coloring	0	no		3	5	6.070	
92	1111223223443344	1213211243243434	18869	fallback_evaluated_by_x_component_coloring	0	no		1	5	3.420	
59	1111222334423344	1231124132233444	21424	fallback_evaluated_by_x_component_coloring	0	no		5	7	51.568	
157	1111223322344344	1123231144223434	11051	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.998	
158	1111223322344434	1231141223324344	21582	fallback_evaluated_by_x_component_coloring	0	no		4	4	8.957	
273	1111232232434434	1213112423342344	17762	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.804	
271	1111232232433444	1231112432234344	20741	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.885	
280	1111232233423444	1123212314344234	10498	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.522	
289	1111232234243344	1123213441223434	10818	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.464	
325	1111232322344344	1213213234412434	19303	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.037	
302	1111232242333444	1123211324434234	10335	fallback_evaluated_by_x_component_coloring	0	no		4	5	14.089	
735	1112132232434434	1231412323142344	23281	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.076	
27	1111222324343344	1231124321323444	21527	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.029	
25	1111222324334344	1231124132233444	21424	fallback_evaluated_by_x_component_coloring	0	no		5	7	52.952	
59	1111222334423344	1231124321233444	21522	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.609	
51	1111222334243344	1231112243323444	20652	fallback_evaluated_by_x_component_coloring	0	no		4	9	50.575	
92	1111223223443344	1234111232243434	23588	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.119	
89	1111223223433444	1231121432234344	20951	fallback_evaluated_by_x_component_coloring	1	no		2	7	16.050	
158	1111223322344434	1231141234223344	21608	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.197	
157	1111223322344344	1122131344223434	7077	fallback_evaluated_by_x_component_coloring	0	no		6	5	24.640	
271	1111232232433444	1231112432234434	20742	fallback_evaluated_by_x_component_coloring	0	no		4	5	6.028	
289	1111232234243344	1213112432432434	17784	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.154	
273	1111232232434434	1213212413342344	19152	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	8.965	
325	1111232322344344	1234112234312434	23700	fallback_evaluated_by_x_component_coloring	-1	no		1	2	0.012	
18	1111222323344434	1231112243432344	20660	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.468	
23	1111222323443434	1231124132234344	21425	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.804	
25	1111222324334344	1231124321233444	21522	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.093	
92	1111223223443344	1123231144223434	11051	fallback_evaluated_by_x_component_coloring	0	no		3	6	11.225	
157	1111223322344344	1231121344223434	20925	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.443	
158	1111223322344434	1213121324423344	17933	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	8	0.508	
174	1111223324233444	1123211342434234	10351	fallback_evaluated_by_x_component_coloring	0	no		3	5	9.969	
273	1111232232434434	1213212434132344	19188	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.203	
271	1111232232433444	1123213414223344	10777	fallback_evaluated_by_x_component_coloring	0	no		4	5	9.547	
289	1111232234243344	1213212431432434	19174	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.588	
1013	1112213223433444	1231211243234344	21836	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.169	
12	1111222234334434	1231112432342344	20748	fallback_evaluated_by_x_component_coloring	0	no		4	4	5.026	
9	1111222233443434	1123213414223344	10777	fallback_evaluated_by_x_component_coloring	-1	no		5	7	42.174	
31	1111222332344344	1213214123323444	19421	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.192	
32	1111222332344434	1231123124432344	21219	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.559	
33	1111222332433444	1231114232234434	20784	fallback_evaluated_by_x_component_coloring	0	no		4	5	21.047	
59	1111222334423344	1231124321342434	21531	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.697	
72	1111222343243344	1123123213442434	9710	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.946	
86	1111223223343444	1123211342434234	10351	fallback_evaluated_by_x_component_coloring	1	no		3	5	20.312	
92	1111223223443344	1122131344223434	7077	fallback_evaluated_by_x_component_coloring	0	no		6	5	24.831	
157	1111223322344344	1123231244312434	11142	fallback_evaluated_by_x_component_coloring	0	no		3	3	2.368	
158	1111223322344434	1213121234423344	17877	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	6	0.167	
273	1111232232434434	1234112314232344	23721	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.010	
289	1111232234243344	1123212431432434	10594	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.056	
18	1111222323344434	1231124321323444	21527	fallback_evaluated_by_x_component_coloring	0	no		2	3	2.218	
42	1111222333423444	1231124323144234	21543	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.527	
45	1111222333442344	1231124323124434	21540	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.798	
50	1111222334234434	1231123142432344	21235	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.426	
92	1111223223443344	1231121344223434	20925	fallback_evaluated_by_x_component_coloring	0	no		3	3	2.393	
106	1111223232443344	1231121423323444	20939	fallback_evaluated_by_x_component_coloring	0	no		3	6	13.229	
157	1111223322344344	1213122344312434	18158	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.947	
158	1111223322344434	1231121423324344	20940	fallback_evaluated_by_x_component_coloring	0	no		1	7	4.249	
271	1111232232433444	1123213442123344	10822	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.600	
273	1111232232434434	1234112323142344	23743	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.010	
257	1111232223433444	1231112432234344	20741	fallback_evaluated_by_x_component_coloring	-1	no		2	7	12.973	
289	1111232234243344	1123213421432434	10796	fallback_evaluated_by_x_component_coloring	0	no		3	6	8.982	
9	1111222233443434	1123213442123344	10822	fallback_evaluated_by_x_component_coloring	-1	no		2	4	5.768	
11	1111222234334344	1213112322344434	17696	fallback_evaluated_by_x_component_coloring	0	no		2	5	5.972	
17	1111222323344344	1231124132323444	21429	fallback_evaluated_by_x_component_coloring	1	no		3	5	23.714	
25	1111222324334344	1231124321342434	21531	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.788	
27	1111222324343344	1231124132323444	21429	fallback_evaluated_by_x_component_coloring	0	no		3	5	9.651	
51	1111222334243344	1231124321324434	21529	fallback_evaluated_by_x_component_coloring	0	no		4	5	10.127	
57	1111222334342434	1231124132324344	21430	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.876	
72	1111222343243344	1213123213442434	18290	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.291	
92	1111223223443344	1213121344223434	17955	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.034	
157	1111223322344344	1231122344312434	21128	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.076	
158	1111223322344434	1231121434223344	20966	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	8.967	
257	1111232223433444	1231112432234434	20742	fallback_evaluated_by_x_component_coloring	0	no		3	6	6.905	
273	1111232232434434	1234112324132344	23752	fallback_evaluated_by_x_component_coloring	1	no		1	2	0.012	
289	1111232234243344	1234112321432434	23738	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.823	
11	1111222234334344	1123213442132434	10825	fallback_evaluated_by_x_component_coloring	0	no		2	5	6.187	
92	1111223223443344	1123231244312434	11142	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.552	
157	1111223322344344	1123122344312434	9578	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.076	
158	1111223322344434	1213121434223344	17996	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	3	7	0.559	
289	1111232234243344	1213112322434434	17699	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.624	
7	1111222233434434	1231121432233444	20950	fallback_evaluated_by_x_component_coloring	0	no		4	6	16.162	
12	1111222234334434	1123213441232344	10819	fallback_evaluated_by_x_component_coloring	-1	no		2	4	5.136	
18	1111222323344434	1123213142432344	10663	fallback_evaluated_by_x_component_coloring	1	no		3	6	16.411	
49	1111222334234344	1123213142432434	10664	fallback_evaluated_by_x_component_coloring	0	no		2	6	6.318	
55	1111222334324434	1213213142432344	19243	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.381	
89	1111223223433444	1231141232234434	21594	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.604	
92	1111223223443344	1213122344312434	18158	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.041	
54	1111222334324344	1231124132233444	21424	fallback_evaluated_by_x_component_coloring	0	no		5	7	49.825	
157	1111223322344344	1122132344312434	7280	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.154	
158	1111223322344434	1213122434312344	18213	fallback_evaluated_by_x_component_coloring	0	no		4	2	5.208	
289	1111232234243344	1213212431423434	19172	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.232	
345	1111232324243344	1123213142432434	10664	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.244	
7	1111222233434434	1213211324432344	18913	fallback_evaluated_by_x_component_coloring	0	no		2	7	9.370	
12	1111222234334434	1231124321233444	21522	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.614	
53	1111222334323444	1123213142344234	10660	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.815	
54	1111222334324344	1231124321233444	21522	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.732	
92	1111223223443344	1231122344312434	21128	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.112	
75	1111222343324344	1213123213442434	18290	fallback_evaluated_by_x_component_coloring	0	no		3	4	3.133	
157	1111223322344344	1212132344312434	15860	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.032	
158	1111223322344434	1234121123324344	23784	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.089	
289	1111232234243344	1123213421423434	10794	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.773	
7	1111222233434434	1231112432233444	20740	fallback_evaluated_by_x_component_coloring	0	no		4	5	12.466	
9	1111222233443434	1231121432234344	20951	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.114	
32	1111222332344434	1123231124423344	11029	fallback_evaluated_by_x_component_coloring	0	no		2	5	4.344	
92	1111223223443344	1123122344312434	9578	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.104	
157	1111223322344344	1213211234324434	18851	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.109	
158	1111223322344434	1213121423324344	17970	fallback_evaluated_by_x_component_coloring	0	no		1	6	3.340	
257	1111232223433444	1123211344234234	10356	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.584	
289	1111232234243344	1234112321423434	23736	fallback_evaluated_by_x_component_coloring	-1	no		1	2	0.015	
271	1111232232433444	1213112432234344	17771	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.384	
310	1111232243243344	1123213442312434	10828	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.527	
342	1111232324233444	1123213142434234	10665	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.883	
7	1111222233434434	1123211324432344	10333	fallback_evaluated_by_x_component_coloring	0	no		2	8	12.364	
9	1111222233443434	1231112423324344	20730	fallback_evaluated_by_x_component_coloring	0	no		4	5	8.675	
17	1111222323344344	1123213144223434	10667	fallback_evaluated_by_x_component_coloring	-1	no		4	7	52.091	
34	1111222332434344	1231124132233444	21424	fallback_evaluated_by_x_component_coloring	0	no		5	7	45.596	
54	1111222334324344	1231124321342434	21531	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.523	
92	1111223223443344	1122132344312434	7280	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.230	
157	1111223322344344	1213211234423434	18856	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.096	
158	1111223322344434	1234121134223344	23810	fallback_evaluated_by_x_component_coloring	0	no		2	3	1.119	
257	1111232223433444	1213211243234344	18866	fallback_evaluated_by_x_component_coloring	0	no		3	5	6.175	
271	1111232232433444	1231112423324344	20730	fallback_evaluated_by_x_component_coloring	0	no		3	6	13.274	
92	1111223223443344	1212132344312434	15860	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.073	
157	1111223322344344	1234111234223434	23601	fallback_evaluated_by_x_component_coloring	0	no		1	1	0.062	
158	1111223322344434	1234121324312344	23923	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.105	
11	1111222234334344	1231112322344434	20666	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.419	
18	1111222323344434	1231124132323444	21429	fallback_evaluated_by_x_component_coloring	0	no		3	5	7.984	
92	1111223223443344	1123231442123434	11207	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.210	
3	1111222233344344	1123211324432434	10334	fallback_evaluated_by_x_component_coloring	0	no		5	8	246.400	
157	1111223322344344	1234121123323444	23783	fallback_evaluated_by_x_component_coloring	0	no		1	3	0.075	
158	1111223322344434	1234121234312344	23867	fallback_evaluated_by_x_component_coloring	-1	no		1	0	0.062	
42	1111222333423444	1123212134344234	10442	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.088	
3	1111222233344344	1213211423323444	18947	fallback_evaluated_by_x_component_coloring	0	no		4	6	146.939	
92	1111223223443344	1122133442123434	7547	fallback_evaluated_by_x_component_coloring	0	no		4	2	3.535	
167	1111223323244434	1231121243432344	20870	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.757	
157	1111223322344344	1122131324423434	7056	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	20	33	329.294	
37	1111222332443434	1231124323124344	21539	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.945	
10	1111222234333444	1211132432234434	12414	fallback_evaluated_by_x_component_coloring	0	no		5	8	78.271	
92	1111223223443344	1234121233123444	23852	fallback_evaluated_by_x_component_coloring	0	no		1	1	0.083	
3	1111222233344344	1213112432323444	17775	fallback_evaluated_by_x_component_coloring	0	no		4	4	157.513	
156	1111223322343444	1231121423324344	20940	fallback_evaluated_by_x_component_coloring	0	no		2	7	15.089	
257	1111232223433444	1213211243234434	18867	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.154	
278	1111232233244344	1231112423323444	20729	fallback_evaluated_by_x_component_coloring	0	no		4	7	28.381	
157	1111223322344344	1122131324324434	7051	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	8	21	65.076	
10	1111222234333444	1211123322344434	12170	fallback_evaluated_by_x_component_coloring	0	no		4	9	67.450	
31	1111222332344344	1231124123323444	21413	fallback_evaluated_by_x_component_coloring	-1	no		2	6	9.083	
92	1111223223443344	1231121243342434	20866	fallback_evaluated_by_x_component_coloring	0	no		2	4	2.863	
157	1111223322344344	1231141223324434	21583	fallback_evaluated_by_x_component_coloring	0	no		4	4	8.212	
257	1111232223433444	1123213442123344	10822	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.583	
271	1111232232433444	1123213442134234	10826	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.247	
278	1111232233244344	1231112432323444	20745	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.718	
92	1111223223443344	1213121243342434	17896	fallback_evaluated_by_x_component_coloring	0	no		1	5	2.592	
167	1111223323244434	1231121342432344	20921	fallback_evaluated_by_x_component_coloring	0	no		2	3	0.543	
157	1111223322344344	1231121224334434	20814	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.721	
257	1111232223433444	1234111232234434	23586	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.444	
281	1111232233424344	1123213414232434	10780	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.379	
19	1111222323433444	1123213144234234	10670	fallback_evaluated_by_x_component_coloring	1	no		2	6	17.990	
32	1111222332344434	1234121123323444	23783	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.323	
30	1111222332343444	1123231124423344	11029	fallback_evaluated_by_x_component_coloring	0	no		2	6	13.784	
51	1111222334243344	1231124321323444	21527	fallback_evaluated_by_x_component_coloring	0	no		2	4	1.785	
92	1111223223443344	1122131243342434	7018	fallback_evaluated_by_x_component_coloring	0	no		4	4	8.137	
157	1111223322344344	1231121423324434	20941	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.626	
109	1111223233243444	1231121432324344	20956	fallback_evaluated_by_x_component_coloring	0	no		4	8	30.482	
11	1111222234334344	1231112432342434	20749	fallback_evaluated_by_x_component_coloring	0	no		4	4	9.190	
24	1111222324333444	1211123322344434	12170	fallback_evaluated_by_x_component_coloring	0	no		4	6	23.343	
64	1111222342333444	1231124323144234	21543	fallback_evaluated_by_x_component_coloring	0	no		1	6	2.863	
96	1111223224334434	1231121432342344	20958	fallback_evaluated_by_x_component_coloring	0	no		2	5	2.558	
92	1111223223443344	1122121343342434	6732	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	4	11	6.713	
157	1111223322344344	1122131234324434	6995	fallback_evaluated_by_x_component_coloring	0	no		4	5	14.031	
310	1111232243243344	1123213441223434	10818	fallback_evaluated_by_x_component_coloring	0	no		1	5	1.459	
841	1112132422333444	1211314232234434	13986	fallback_evaluated_by_x_component_coloring	0	no		2	6	4.652	
12	1111222234334434	1231124321342344	21530	fallback_evaluated_by_x_component_coloring	-1	no		2	4	4.852	
92	1111223223443344	1212121343342434	15312	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	2	7	0.190	
111	1111223233244434	1231121423324344	20940	fallback_evaluated_by_x_component_coloring	0	no		3	6	12.384	
157	1111223322344344	1231141234223434	21609	fallback_evaluated_by_x_component_coloring	0	no		2	2	0.197	
16	1111222323343444	1123213144223344	10666	fallback_evaluated_by_x_component_coloring	-1	no		4	9	209.098	
303	1111232242334344	1123213414232434	10780	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.087	
11	1111222234334344	1231124321233444	21522	fallback_evaluated_by_x_component_coloring	1	no		2	4	8.525	
18	1111222323344434	1123231142432344	11047	fallback_evaluated_by_x_component_coloring	0	no		8	5	39.516	
31	1111222332344344	1123213144223434	10667	fallback_evaluated_by_x_component_coloring	0	no		2	6	8.225	
46	1111222333442434	1231124123324344	21414	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.134	
61	1111222334432344	1213114232234434	17814	fallback_evaluated_by_x_component_coloring	0	no		2	6	5.498	
111	1111223233244434	1231121423432344	20947	fallback_evaluated_by_x_component_coloring	0	no		2	4	3.437	
157	1111223322344344	1234121123324434	23785	fallback_evaluated_by_x_component_coloring	0	no		1	4	0.276	
190	1111223342233444	1231121423324344	20940	fallback_evaluated_by_x_component_coloring	0	no		4	7	41.052	
7	1111222233434434	1123213442132344	10824	fallback_evaluated_by_x_component_coloring	1	no		2	4	7.650	
4	1111222233344434	1213211423323444	18947	fallback_evaluated_by_x_component_coloring	0	no		5	8	77.103	
10	1111222234333444	1231124321324434	21529	fallback_evaluated_by_x_component_coloring	-1	no		5	7	65.083	
28	1111222324343434	1231124132324344	21430	fallback_evaluated_by_x_component_coloring	0	no		2	5	3.055	
92	1111223223443344	1122131342243434	7064	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	20	33	358.771	
43	1111222333424344	1231124132233444	21424	fallback_evaluated_by_x_component_coloring	0	no		5	7	45.858	
51	1111222334243344	1231124132323444	21429	fallback_evaluated_by_x_component_coloring	0	no		3	5	9.592	
157	1111223322344344	1231121234423434	20848	fallback_evaluated_by_x_component_coloring	0	no		1	2	0.054	
92	1111223223443344	1122131342234434	7062	fallback_evaluated_by_x_component_coloring	0	yes	WARNING: 3-strand relation used	10	18	74.199	
