w_idx	w_word	x_word	x_index	status	final_pairing_value	used_three_strand_relation	pairing_value_warning	active_term_count	discharged_term_count	elapsed_sec	error
1	1111222233334444	1211134222343434	12437	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	12	411.145	
1	1111222233334444	1211134223344234	12448	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	10	336.560	
1	1111222233334444	1211134223432344	12451	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	10	336.816	
1	1111222233334444	1211134223342344	12446	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	12	415.685	
1	1111222233334444	1211134223432434	12452	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	10	377.605	
1	1111222233334444	1212112333444234	15029	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	9	375.532	
1	1111222233334444	1212112334344234	15040	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	10	312.513	
1	1111222233334444	1212112333442434	15028	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	548.103	
	1111222233334444	1211132432432344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.012	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1211134223342434	12447	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	12	781.553	
1	1111222233334444	1212112334342434	15039	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	511.743	
	1111222233334444	1211132432432434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1199.985	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1211134222333444		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.010	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1212112334432434	15044	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	11	573.087	
1	1111222233334444	1211134223243344	12441	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	15	12	1181.641	
1	1111222233334444	1212113323442434	15154	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	542.771	
1	1111222233334444	1212113323444234	15155	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	524.158	
1	1111222233334444	1212113324344234	15166	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	551.158	
	1111222233334444	1212112333244434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.007	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1212113423344234	15208	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	10	282.272	
1	1111222233334444	1212113423342434	15207	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	508.206	
1	1111222233334444	1212113423432434	15212	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	10	263.368	
1	1111222233334444	1212113432344234	15224	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	10	202.075	
	1111222233334444	1212113322344434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.008	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1212113322443344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.008	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1212113432342434	15223	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	276.518	
	1111222233334444	1212113322443434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.005	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1212113432432344	15227	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	11	291.679	
1	1111222233334444	1212113434232344	15232	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	258.194	
	1111222233334444	1212113323244434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.042	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1212113432432434	15228	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	409.805	
1	1111222233334444	1212113324432344	15169	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	15	12	1065.267	
	1111222233334444	1212113324243344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.048	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1212113324342434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.045	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1212121334344234	15292	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	384.999	
	1111222233334444	1212113324432434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.046	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1212123313444234	15407	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	237.360	
1	1111222233334444	1212123313442434	15406	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	281.251	
1	1111222233334444	1212123314344234	15418	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	249.978	
1	1111222233334444	1212123314342434	15417	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	13	420.200	
1	1111222233334444	1212123313244434	15401	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	11	592.389	
1	1111222233334444	1212123334441234	15443	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	4	105.433	
1	1111222233334444	1212123334144234	15439	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	251.700	
1	1111222233334444	1212123331244434	15427	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	12	351.661	
1	1111222233334444	1212123331444234	15433	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	10	326.824	
1	1111222233334444	1212113432243344	15217	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	10	1186.734	
1	1111222233334444	1212123431342434	15509	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	4	115.178	
1	1111222233334444	1212123431344234	15510	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	4	98.138	
1	1111222233334444	1212123413344234	15494	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	2	11	223.137	
1	1111222233334444	1212123314432434	15422	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	11	544.993	
1	1111222233334444	1212123431432434	15514	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	4	117.771	
1	1111222233334444	1212123413342434	15493	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	254.146	
1	1111222233334444	1212123413432434	15498	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	2	11	225.312	
1	1111222233334444	1212123433441234	15525	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	4	101.857	
1	1111222233334444	1212123433144234	15521	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	4	119.438	
1	1111222233334444	1212123434341234	15534	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	4	92.613	
1	1111222233334444	1212121333444234	15281	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	13	1049.870	
1	1111222233334444	1212121334342434	15291	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	14	1035.876	
	1111222233334444	1212121333244434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.079	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1212121333442434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.081	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1212123331442434	15432	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	17	832.760	
	1111222233334444	1212121334432434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.055	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213112322344434	17696	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	10	415.960	
1	1111222233334444	1213112323442434	17710	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	2	12	344.511	
1	1111222233334444	1213112323444234	17711	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	1	12	345.418	
1	1111222233334444	1213112223443434	17631	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	607.007	
1	1111222233334444	1213112322443434	17701	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	623.654	
1	1111222233334444	1213112324344234	17722	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	1	12	289.696	
1	1111222233334444	1213112324342434	17721	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	14	417.980	
1	1111222233334444	1213112323244434	17705	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	10	712.146	
1	1111222233334444	1213112324432344	17725	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	5	11	310.423	
1	1111222233334444	1213112324243344	17715	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	549.549	
1	1111222233334444	1213112422343434	17753	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	271.983	
1	1111222233334444	1213112422343344	17752	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	11	300.624	
1	1111222233334444	1213112324432434	17726	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	11	453.315	
1	1111222233334444	1213112423342344	17762	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	263.632	
1	1111222233334444	1213112423344234	17764	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	10	213.095	
1	1111222233334444	1213112423243344	17757	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	393.366	
	1111222233334444	1213112223344434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.027	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213112223443344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.029	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213112224333444		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1201.713	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213112224343344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.027	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213112423432344	17767	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	10	198.990	
	1111222233334444	1213112224343434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.035	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213112322443344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.036	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213112423432434	17768	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	10	219.208	
1	1111222233334444	1213112423342434	17763	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	384.278	
1	1111222233334444	1213112432342344	17778	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	12	290.572	
1	1111222233334444	1213112432342434	17779	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	290.756	
1	1111222233334444	1213112432344234	17780	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	10	235.033	
1	1111222233334444	1213112434232344	17788	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	294.127	
1	1111222233334444	1213112432432344	17783	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	11	336.416	
1	1111222233334444	1213112432432434	17784	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	465.139	
1	1111222233334444	1213112422333444	17749	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	9	1124.198	
1	1111222233334444	1213114223432344	17809	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	445.177	
1	1111222233334444	1213114223344234	17806	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	459.338	
1	1111222233334444	1213114223432434	17810	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	10	458.522	
1	1111222233334444	1213114223342344	17804	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	14	654.988	
1	1111222233334444	1213114222343434	17795	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	10	17	835.564	
1	1111222233334444	1213121223443434	17841	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	424.557	
1	1111222233334444	1213114222343344	17794	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	15	13	1017.765	
1	1111222233334444	1213112432243344	17773	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	10	1197.822	
	1111222233334444	1213114222333444		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.021	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213114223243344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.020	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213114223342434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.021	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213121323444234	17921	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	12	273.860	
1	1111222233334444	1213121322344434	17906	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	12	649.443	
1	1111222233334444	1213121323442434	17920	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	14	350.536	
1	1111222233334444	1213121223443344	17840	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	13	1163.080	
	1111222233334444	1213121223344434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.022	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213121324344234	17932	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	14	326.905	
	1111222233334444	1213121224333444		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.025	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213121224343344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.017	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213121224343434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.028	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213121322443344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.017	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213121324432344	17935	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	12	618.488	
1	1111222233334444	1213121422343434	17963	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	13	438.294	
	1111222233334444	1213121322443434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.019	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213121323244434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.018	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213121422343344	17962	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	13	621.256	
1	1111222233334444	1213121423342344	17972	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	13	416.826	
1	1111222233334444	1213121423344234	17974	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	352.412	
1	1111222233334444	1213121423432344	17977	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	329.552	
1	1111222233334444	1213121423432434	17978	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	353.943	
1	1111222233334444	1213121324342434	17931	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	14	1072.372	
1	1111222233334444	1213122312344434	18074	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	4	108.284	
	1111222233334444	1213121324243344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1199.974	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213121432344234	17990	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	356.230	
1	1111222233334444	1213121432342434	17989	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	13	426.155	
1	1111222233334444	1213121432342344	17988	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	14	436.165	
	1111222233334444	1213121324432434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1199.971	TaskTimeoutError: pairing exceeded the per-task time limit
	1111222233334444	1213121422333444		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1199.977	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213121434232344	17998	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	13	420.532	
1	1111222233334444	1213121432432344	17993	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	13	634.646	
1	1111222233334444	1213122312443434	18079	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	389.151	
	1111222233334444	1213121423243344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1199.976	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213122313442434	18088	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	386.182	
1	1111222233334444	1213122313444234	18089	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	362.139	
1	1111222233334444	1213121423342434	17973	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	14	1053.959	
1	1111222233334444	1213122314344234	18100	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	384.949	
1	1111222233334444	1213122334441234	18125	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	4	107.057	
	1111222233334444	1213121432243344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1199.962	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213122412343344	18164	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	235.134	
1	1111222233334444	1213122334144234	18121	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	389.588	
1	1111222233334444	1213122314432344	18103	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	12	593.038	
1	1111222233334444	1213122312443344	18078	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	13	1024.417	
1	1111222233334444	1213122331244434	18109	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	12	596.557	
1	1111222233334444	1213122412343434	18165	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	243.687	
	1111222233334444	1213121432432434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1199.965	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213122314342434	18099	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	14	1074.261	
	1111222233334444	1213122313244434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.020	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213122413342344	18174	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	13	433.494	
	1111222233334444	1213122314243344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.007	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213122412333444	18161	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	9	757.070	
1	1111222233334444	1213122413432344	18179	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	364.017	
1	1111222233334444	1213122413344234	18176	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	402.303	
1	1111222233334444	1213122413432434	18180	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	400.010	
1	1111222233334444	1213122331444234	18115	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	13	1036.739	
	1111222233334444	1213122314432434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.008	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213122433441234	18207	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	248.337	
1	1111222233334444	1213123212344434	18276	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	4	117.300	
	1111222233334444	1213122331442434		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.012	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213122434341234	18216	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	256.925	
1	1111222233334444	1213122431342344	18190	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	14	458.402	
1	1111222233334444	1213122431243344	18185	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	13	651.927	
1	1111222233334444	1213122431344234	18192	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	12	376.422	
1	1111222233334444	1213122431342434	18191	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	13	453.773	
1	1111222233334444	1213123213442434	18290	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	273.332	
1	1111222233334444	1213123212443434	18281	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	279.235	
1	1111222233334444	1213123213444234	18291	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	237.269	
1	1111222233334444	1213123212443344	18280	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	10	338.059	
1	1111222233334444	1213123214344234	18302	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	4	11	266.785	
1	1111222233334444	1213122431432344	18195	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	12	13	660.206	
1	1111222233334444	1213123214432344	18305	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	6	12	345.427	
	1111222233334444	1213122413243344		timeout			WARNING: stored as <W,X>, but computed in reversed order <X,W>			1200.008	TaskTimeoutError: pairing exceeded the per-task time limit
1	1111222233334444	1213122413342434	18175	fallback_evaluated_by_x_component_coloring	2	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	16	14	1190.243	
1	1111222233334444	1213123412344234	18373	fallback_proved_zero	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	0	7	151.711	
1	1111222233334444	1213123214342434	18301	fallback_evaluated_by_x_component_coloring	0	no	WARNING: stored as <W,X>, but computed in reversed order <X,W>	8	13	432.514	
